claim_id,value,unit,source,source_sha256,field,meaning
n2.project.n_rare,950,count,artifact:c7547751-16b4-479a-94a4-ba611e5b9def,be6f5e98d5563af9e4f1f15699f130d239793b3cad81caa497a4fc03c9185b2b,project.n_rare,rare-bucket queries
n2.project.rare_bucket_fr3.raw_96,24.816385661122503,pp,artifact:c7547751-16b4-479a-94a4-ba611e5b9def,be6f5e98d5563af9e4f1f15699f130d239793b3cad81caa497a4fc03c9185b2b,project.rare_bucket_fr3.raw_96,FR@3
n2.project.rare_bucket_fr3.raw_192,32.961247816510976,pp,artifact:c7547751-16b4-479a-94a4-ba611e5b9def,be6f5e98d5563af9e4f1f15699f130d239793b3cad81caa497a4fc03c9185b2b,project.rare_bucket_fr3.raw_192,FR@3
n2.project.rare_bucket_fr3.raw_384,40.12791448317763,pp,artifact:c7547751-16b4-479a-94a4-ba611e5b9def,be6f5e98d5563af9e4f1f15699f130d239793b3cad81caa497a4fc03c9185b2b,project.rare_bucket_fr3.raw_384,FR@3
n2.project.rare_bucket_fr3.raw_full,43.809368117262856,pp,artifact:c7547751-16b4-479a-94a4-ba611e5b9def,be6f5e98d5563af9e4f1f15699f130d239793b3cad81caa497a4fc03c9185b2b,project.rare_bucket_fr3.raw_full,FR@3
n2.project.rare_bucket_fr3.std_96,39.330041011619954,pp,artifact:c7547751-16b4-479a-94a4-ba611e5b9def,be6f5e98d5563af9e4f1f15699f130d239793b3cad81caa497a4fc03c9185b2b,project.rare_bucket_fr3.std_96,FR@3
n2.project.rare_bucket_fr3.std_192,60.02711703501177,pp,artifact:c7547751-16b4-479a-94a4-ba611e5b9def,be6f5e98d5563af9e4f1f15699f130d239793b3cad81caa497a4fc03c9185b2b,project.rare_bucket_fr3.std_192,FR@3
n2.project.rare_bucket_fr3.std_384,66.63919267866636,pp,artifact:c7547751-16b4-479a-94a4-ba611e5b9def,be6f5e98d5563af9e4f1f15699f130d239793b3cad81caa497a4fc03c9185b2b,project.rare_bucket_fr3.std_384,FR@3
n2.project.rare_bucket_fr3.std_full,64.32218804587225,pp,artifact:c7547751-16b4-479a-94a4-ba611e5b9def,be6f5e98d5563af9e4f1f15699f130d239793b3cad81caa497a4fc03c9185b2b,project.rare_bucket_fr3.std_full,FR@3
n2.project.rare_bucket_fr3.sym_96,33.4337451248442,pp,artifact:c7547751-16b4-479a-94a4-ba611e5b9def,be6f5e98d5563af9e4f1f15699f130d239793b3cad81caa497a4fc03c9185b2b,project.rare_bucket_fr3.sym_96,FR@3
n2.project.rare_bucket_fr3.sym_192,54.60652879971766,pp,artifact:c7547751-16b4-479a-94a4-ba611e5b9def,be6f5e98d5563af9e4f1f15699f130d239793b3cad81caa497a4fc03c9185b2b,project.rare_bucket_fr3.sym_192,FR@3
n2.project.rare_bucket_fr3.sym_384,65.20277018303334,pp,artifact:c7547751-16b4-479a-94a4-ba611e5b9def,be6f5e98d5563af9e4f1f15699f130d239793b3cad81caa497a4fc03c9185b2b,project.rare_bucket_fr3.sym_384,FR@3
n2.project.rare_bucket_fr3.sym_full,59.8475468975469,pp,artifact:c7547751-16b4-479a-94a4-ba611e5b9def,be6f5e98d5563af9e4f1f15699f130d239793b3cad81caa497a4fc03c9185b2b,project.rare_bucket_fr3.sym_full,FR@3
n2.project.rare_bucket_fr3.cache_sym96,35.38501556922609,pp,artifact:c7547751-16b4-479a-94a4-ba611e5b9def,be6f5e98d5563af9e4f1f15699f130d239793b3cad81caa497a4fc03c9185b2b,project.rare_bucket_fr3.cache_sym96,FR@3
n2.project.rare_bucket_fr3.bm25,63.62085137085137,pp,artifact:c7547751-16b4-479a-94a4-ba611e5b9def,be6f5e98d5563af9e4f1f15699f130d239793b3cad81caa497a4fc03c9185b2b,project.rare_bucket_fr3.bm25,FR@3
n2.project.all_queries_fr3.raw_96,17.256612189836947,pp,artifact:c7547751-16b4-479a-94a4-ba611e5b9def,be6f5e98d5563af9e4f1f15699f130d239793b3cad81caa497a4fc03c9185b2b,project.all_queries_fr3.raw_96,FR@3
n2.project.all_queries_fr3.raw_192,22.03139115679832,pp,artifact:c7547751-16b4-479a-94a4-ba611e5b9def,be6f5e98d5563af9e4f1f15699f130d239793b3cad81caa497a4fc03c9185b2b,project.all_queries_fr3.raw_192,FR@3
n2.project.all_queries_fr3.raw_384,26.442435053184237,pp,artifact:c7547751-16b4-479a-94a4-ba611e5b9def,be6f5e98d5563af9e4f1f15699f130d239793b3cad81caa497a4fc03c9185b2b,project.all_queries_fr3.raw_384,FR@3
n2.project.all_queries_fr3.raw_full,28.592737519447613,pp,artifact:c7547751-16b4-479a-94a4-ba611e5b9def,be6f5e98d5563af9e4f1f15699f130d239793b3cad81caa497a4fc03c9185b2b,project.all_queries_fr3.raw_full,FR@3
n2.project.all_queries_fr3.std_96,26.40621430686577,pp,artifact:c7547751-16b4-479a-94a4-ba611e5b9def,be6f5e98d5563af9e4f1f15699f130d239793b3cad81caa497a4fc03c9185b2b,project.all_queries_fr3.std_96,FR@3
n2.project.all_queries_fr3.std_192,39.41091933762944,pp,artifact:c7547751-16b4-479a-94a4-ba611e5b9def,be6f5e98d5563af9e4f1f15699f130d239793b3cad81caa497a4fc03c9185b2b,project.all_queries_fr3.std_192,FR@3
n2.project.all_queries_fr3.std_384,43.59863173381089,pp,artifact:c7547751-16b4-479a-94a4-ba611e5b9def,be6f5e98d5563af9e4f1f15699f130d239793b3cad81caa497a4fc03c9185b2b,project.all_queries_fr3.std_384,FR@3
n2.project.all_queries_fr3.std_full,42.08322170048554,pp,artifact:c7547751-16b4-479a-94a4-ba611e5b9def,be6f5e98d5563af9e4f1f15699f130d239793b3cad81caa497a4fc03c9185b2b,project.all_queries_fr3.std_full,FR@3
n2.project.all_queries_fr3.sym_96,22.597130231686663,pp,artifact:c7547751-16b4-479a-94a4-ba611e5b9def,be6f5e98d5563af9e4f1f15699f130d239793b3cad81caa497a4fc03c9185b2b,project.all_queries_fr3.sym_96,FR@3
n2.project.all_queries_fr3.sym_192,35.88243367626391,pp,artifact:c7547751-16b4-479a-94a4-ba611e5b9def,be6f5e98d5563af9e4f1f15699f130d239793b3cad81caa497a4fc03c9185b2b,project.all_queries_fr3.sym_192,FR@3
n2.project.all_queries_fr3.sym_384,42.26447231740392,pp,artifact:c7547751-16b4-479a-94a4-ba611e5b9def,be6f5e98d5563af9e4f1f15699f130d239793b3cad81caa497a4fc03c9185b2b,project.all_queries_fr3.sym_384,FR@3
n2.project.all_queries_fr3.sym_full,39.20206485515932,pp,artifact:c7547751-16b4-479a-94a4-ba611e5b9def,be6f5e98d5563af9e4f1f15699f130d239793b3cad81caa497a4fc03c9185b2b,project.all_queries_fr3.sym_full,FR@3
n2.project.all_queries_fr3.cache_sym96,23.790671959238733,pp,artifact:c7547751-16b4-479a-94a4-ba611e5b9def,be6f5e98d5563af9e4f1f15699f130d239793b3cad81caa497a4fc03c9185b2b,project.all_queries_fr3.cache_sym96,FR@3
n2.project.all_queries_fr3.bm25,40.955516808903546,pp,artifact:c7547751-16b4-479a-94a4-ba611e5b9def,be6f5e98d5563af9e4f1f15699f130d239793b3cad81caa497a4fc03c9185b2b,project.all_queries_fr3.bm25,FR@3
n2.project.rare.sym_384-bm25,1.5819188121819698,pp,artifact:c7547751-16b4-479a-94a4-ba611e5b9def,be6f5e98d5563af9e4f1f15699f130d239793b3cad81caa497a4fc03c9185b2b,project.contrasts.sym_384-bm25.delta_pp,FR@3 contrast
n2.project.rare.sym_384-bm25.lo,-0.7344047620581535,pp,artifact:c7547751-16b4-479a-94a4-ba611e5b9def,be6f5e98d5563af9e4f1f15699f130d239793b3cad81caa497a4fc03c9185b2b,project.contrasts.sym_384-bm25.ci95[0],95% lower
n2.project.rare.sym_384-bm25.hi,3.876293786871005,pp,artifact:c7547751-16b4-479a-94a4-ba611e5b9def,be6f5e98d5563af9e4f1f15699f130d239793b3cad81caa497a4fc03c9185b2b,project.contrasts.sym_384-bm25.ci95[1],95% upper
n2.project.rare.sym_384-bm25.sig,False,bool,artifact:c7547751-16b4-479a-94a4-ba611e5b9def,be6f5e98d5563af9e4f1f15699f130d239793b3cad81caa497a4fc03c9185b2b,project.contrasts.sym_384-bm25.significant,
n2.project.rare.sym_full-bm25,-3.773304473304474,pp,artifact:c7547751-16b4-479a-94a4-ba611e5b9def,be6f5e98d5563af9e4f1f15699f130d239793b3cad81caa497a4fc03c9185b2b,project.contrasts.sym_full-bm25.delta_pp,FR@3 contrast
n2.project.rare.sym_full-bm25.lo,-6.50957900957901,pp,artifact:c7547751-16b4-479a-94a4-ba611e5b9def,be6f5e98d5563af9e4f1f15699f130d239793b3cad81caa497a4fc03c9185b2b,project.contrasts.sym_full-bm25.ci95[0],95% lower
n2.project.rare.sym_full-bm25.hi,-0.6324322344351301,pp,artifact:c7547751-16b4-479a-94a4-ba611e5b9def,be6f5e98d5563af9e4f1f15699f130d239793b3cad81caa497a4fc03c9185b2b,project.contrasts.sym_full-bm25.ci95[1],95% upper
n2.project.rare.sym_full-bm25.sig,True,bool,artifact:c7547751-16b4-479a-94a4-ba611e5b9def,be6f5e98d5563af9e4f1f15699f130d239793b3cad81caa497a4fc03c9185b2b,project.contrasts.sym_full-bm25.significant,
n2.project.rare.std_384-bm25,3.0183413078149917,pp,artifact:c7547751-16b4-479a-94a4-ba611e5b9def,be6f5e98d5563af9e4f1f15699f130d239793b3cad81caa497a4fc03c9185b2b,project.contrasts.std_384-bm25.delta_pp,FR@3 contrast
n2.project.rare.std_384-bm25.lo,0.27302998128004324,pp,artifact:c7547751-16b4-479a-94a4-ba611e5b9def,be6f5e98d5563af9e4f1f15699f130d239793b3cad81caa497a4fc03c9185b2b,project.contrasts.std_384-bm25.ci95[0],95% lower
n2.project.rare.std_384-bm25.hi,5.637568731392748,pp,artifact:c7547751-16b4-479a-94a4-ba611e5b9def,be6f5e98d5563af9e4f1f15699f130d239793b3cad81caa497a4fc03c9185b2b,project.contrasts.std_384-bm25.ci95[1],95% upper
n2.project.rare.std_384-bm25.sig,True,bool,artifact:c7547751-16b4-479a-94a4-ba611e5b9def,be6f5e98d5563af9e4f1f15699f130d239793b3cad81caa497a4fc03c9185b2b,project.contrasts.std_384-bm25.significant,
n2.project.rare.raw_full-bm25,-19.811483253588516,pp,artifact:c7547751-16b4-479a-94a4-ba611e5b9def,be6f5e98d5563af9e4f1f15699f130d239793b3cad81caa497a4fc03c9185b2b,project.contrasts.raw_full-bm25.delta_pp,FR@3 contrast
n2.project.rare.raw_full-bm25.lo,-24.19962664514256,pp,artifact:c7547751-16b4-479a-94a4-ba611e5b9def,be6f5e98d5563af9e4f1f15699f130d239793b3cad81caa497a4fc03c9185b2b,project.contrasts.raw_full-bm25.ci95[0],95% lower
n2.project.rare.raw_full-bm25.hi,-15.51776775116884,pp,artifact:c7547751-16b4-479a-94a4-ba611e5b9def,be6f5e98d5563af9e4f1f15699f130d239793b3cad81caa497a4fc03c9185b2b,project.contrasts.raw_full-bm25.ci95[1],95% upper
n2.project.rare.raw_full-bm25.sig,True,bool,artifact:c7547751-16b4-479a-94a4-ba611e5b9def,be6f5e98d5563af9e4f1f15699f130d239793b3cad81caa497a4fc03c9185b2b,project.contrasts.raw_full-bm25.significant,
n2.project.rare.sym_384-sym_96,31.769025058189143,pp,artifact:c7547751-16b4-479a-94a4-ba611e5b9def,be6f5e98d5563af9e4f1f15699f130d239793b3cad81caa497a4fc03c9185b2b,project.contrasts.sym_384-sym_96.delta_pp,FR@3 contrast
n2.project.rare.sym_384-sym_96.lo,27.57992953299711,pp,artifact:c7547751-16b4-479a-94a4-ba611e5b9def,be6f5e98d5563af9e4f1f15699f130d239793b3cad81caa497a4fc03c9185b2b,project.contrasts.sym_384-sym_96.ci95[0],95% lower
n2.project.rare.sym_384-sym_96.hi,35.95377930992941,pp,artifact:c7547751-16b4-479a-94a4-ba611e5b9def,be6f5e98d5563af9e4f1f15699f130d239793b3cad81caa497a4fc03c9185b2b,project.contrasts.sym_384-sym_96.ci95[1],95% upper
n2.project.rare.sym_384-sym_96.sig,True,bool,artifact:c7547751-16b4-479a-94a4-ba611e5b9def,be6f5e98d5563af9e4f1f15699f130d239793b3cad81caa497a4fc03c9185b2b,project.contrasts.sym_384-sym_96.significant,
n2.project.all.sym_384-bm25,1.3089555085003604,pp,artifact:c7547751-16b4-479a-94a4-ba611e5b9def,be6f5e98d5563af9e4f1f15699f130d239793b3cad81caa497a4fc03c9185b2b,project.contrasts_all_queries.sym_384-bm25.delta_pp,FR@3 contrast
n2.project.all.sym_384-bm25.lo,-0.34095966594918553,pp,artifact:c7547751-16b4-479a-94a4-ba611e5b9def,be6f5e98d5563af9e4f1f15699f130d239793b3cad81caa497a4fc03c9185b2b,project.contrasts_all_queries.sym_384-bm25.ci95[0],95% lower
n2.project.all.sym_384-bm25.hi,3.051439692826087,pp,artifact:c7547751-16b4-479a-94a4-ba611e5b9def,be6f5e98d5563af9e4f1f15699f130d239793b3cad81caa497a4fc03c9185b2b,project.contrasts_all_queries.sym_384-bm25.ci95[1],95% upper
n2.project.all.sym_384-bm25.sig,False,bool,artifact:c7547751-16b4-479a-94a4-ba611e5b9def,be6f5e98d5563af9e4f1f15699f130d239793b3cad81caa497a4fc03c9185b2b,project.contrasts_all_queries.sym_384-bm25.significant,
n2.project.all.sym_full-bm25,-1.7534519537442352,pp,artifact:c7547751-16b4-479a-94a4-ba611e5b9def,be6f5e98d5563af9e4f1f15699f130d239793b3cad81caa497a4fc03c9185b2b,project.contrasts_all_queries.sym_full-bm25.delta_pp,FR@3 contrast
n2.project.all.sym_full-bm25.lo,-3.6120388861781803,pp,artifact:c7547751-16b4-479a-94a4-ba611e5b9def,be6f5e98d5563af9e4f1f15699f130d239793b3cad81caa497a4fc03c9185b2b,project.contrasts_all_queries.sym_full-bm25.ci95[0],95% lower
n2.project.all.sym_full-bm25.hi,0.6792780627611752,pp,artifact:c7547751-16b4-479a-94a4-ba611e5b9def,be6f5e98d5563af9e4f1f15699f130d239793b3cad81caa497a4fc03c9185b2b,project.contrasts_all_queries.sym_full-bm25.ci95[1],95% upper
n2.project.all.sym_full-bm25.sig,False,bool,artifact:c7547751-16b4-479a-94a4-ba611e5b9def,be6f5e98d5563af9e4f1f15699f130d239793b3cad81caa497a4fc03c9185b2b,project.contrasts_all_queries.sym_full-bm25.significant,
n2.project.all.std_384-bm25,2.643114924907334,pp,artifact:c7547751-16b4-479a-94a4-ba611e5b9def,be6f5e98d5563af9e4f1f15699f130d239793b3cad81caa497a4fc03c9185b2b,project.contrasts_all_queries.std_384-bm25.delta_pp,FR@3 contrast
n2.project.all.std_384-bm25.lo,0.812601489228451,pp,artifact:c7547751-16b4-479a-94a4-ba611e5b9def,be6f5e98d5563af9e4f1f15699f130d239793b3cad81caa497a4fc03c9185b2b,project.contrasts_all_queries.std_384-bm25.ci95[0],95% lower
n2.project.all.std_384-bm25.hi,4.48977298269274,pp,artifact:c7547751-16b4-479a-94a4-ba611e5b9def,be6f5e98d5563af9e4f1f15699f130d239793b3cad81caa497a4fc03c9185b2b,project.contrasts_all_queries.std_384-bm25.ci95[1],95% upper
n2.project.all.std_384-bm25.sig,True,bool,artifact:c7547751-16b4-479a-94a4-ba611e5b9def,be6f5e98d5563af9e4f1f15699f130d239793b3cad81caa497a4fc03c9185b2b,project.contrasts_all_queries.std_384-bm25.significant,
n2.project.all.raw_full-bm25,-12.362779289455936,pp,artifact:c7547751-16b4-479a-94a4-ba611e5b9def,be6f5e98d5563af9e4f1f15699f130d239793b3cad81caa497a4fc03c9185b2b,project.contrasts_all_queries.raw_full-bm25.delta_pp,FR@3 contrast
n2.project.all.raw_full-bm25.lo,-15.470388513327492,pp,artifact:c7547751-16b4-479a-94a4-ba611e5b9def,be6f5e98d5563af9e4f1f15699f130d239793b3cad81caa497a4fc03c9185b2b,project.contrasts_all_queries.raw_full-bm25.ci95[0],95% lower
n2.project.all.raw_full-bm25.hi,-9.50200322059546,pp,artifact:c7547751-16b4-479a-94a4-ba611e5b9def,be6f5e98d5563af9e4f1f15699f130d239793b3cad81caa497a4fc03c9185b2b,project.contrasts_all_queries.raw_full-bm25.ci95[1],95% upper
n2.project.all.raw_full-bm25.sig,True,bool,artifact:c7547751-16b4-479a-94a4-ba611e5b9def,be6f5e98d5563af9e4f1f15699f130d239793b3cad81caa497a4fc03c9185b2b,project.contrasts_all_queries.raw_full-bm25.significant,
n2.project.all.sym_384-sym_96,19.66734208571725,pp,artifact:c7547751-16b4-479a-94a4-ba611e5b9def,be6f5e98d5563af9e4f1f15699f130d239793b3cad81caa497a4fc03c9185b2b,project.contrasts_all_queries.sym_384-sym_96.delta_pp,FR@3 contrast
n2.project.all.sym_384-sym_96.lo,16.64554404107459,pp,artifact:c7547751-16b4-479a-94a4-ba611e5b9def,be6f5e98d5563af9e4f1f15699f130d239793b3cad81caa497a4fc03c9185b2b,project.contrasts_all_queries.sym_384-sym_96.ci95[0],95% lower
n2.project.all.sym_384-sym_96.hi,22.898944021481682,pp,artifact:c7547751-16b4-479a-94a4-ba611e5b9def,be6f5e98d5563af9e4f1f15699f130d239793b3cad81caa497a4fc03c9185b2b,project.contrasts_all_queries.sym_384-sym_96.ci95[1],95% upper
n2.project.all.sym_384-sym_96.sig,True,bool,artifact:c7547751-16b4-479a-94a4-ba611e5b9def,be6f5e98d5563af9e4f1f15699f130d239793b3cad81caa497a4fc03c9185b2b,project.contrasts_all_queries.sym_384-sym_96.significant,
n2.external.n,1535,count,artifact:c7547751-16b4-479a-94a4-ba611e5b9def,be6f5e98d5563af9e4f1f15699f130d239793b3cad81caa497a4fc03c9185b2b,external.n_queries,queries
n2.external.n_rare,947,count,artifact:c7547751-16b4-479a-94a4-ba611e5b9def,be6f5e98d5563af9e4f1f15699f130d239793b3cad81caa497a4fc03c9185b2b,external.n_rare,rare-bucket queries
n2.external.rare_bucket_fr3.raw_96,47.52331578050567,pp,artifact:c7547751-16b4-479a-94a4-ba611e5b9def,be6f5e98d5563af9e4f1f15699f130d239793b3cad81caa497a4fc03c9185b2b,external.rare_bucket_fr3.raw_96,FR@3
n2.external.rare_bucket_fr3.raw_192,56.26244184275738,pp,artifact:c7547751-16b4-479a-94a4-ba611e5b9def,be6f5e98d5563af9e4f1f15699f130d239793b3cad81caa497a4fc03c9185b2b,external.rare_bucket_fr3.raw_192,FR@3
n2.external.rare_bucket_fr3.raw_384,62.73802890968554,pp,artifact:c7547751-16b4-479a-94a4-ba611e5b9def,be6f5e98d5563af9e4f1f15699f130d239793b3cad81caa497a4fc03c9185b2b,external.rare_bucket_fr3.raw_384,FR@3
n2.external.rare_bucket_fr3.raw_full,64.51909191566934,pp,artifact:c7547751-16b4-479a-94a4-ba611e5b9def,be6f5e98d5563af9e4f1f15699f130d239793b3cad81caa497a4fc03c9185b2b,external.rare_bucket_fr3.raw_full,FR@3
n2.external.rare_bucket_fr3.std_96,56.89858148628879,pp,artifact:c7547751-16b4-479a-94a4-ba611e5b9def,be6f5e98d5563af9e4f1f15699f130d239793b3cad81caa497a4fc03c9185b2b,external.rare_bucket_fr3.std_96,FR@3
n2.external.rare_bucket_fr3.std_192,66.71058907067355,pp,artifact:c7547751-16b4-479a-94a4-ba611e5b9def,be6f5e98d5563af9e4f1f15699f130d239793b3cad81caa497a4fc03c9185b2b,external.rare_bucket_fr3.std_192,FR@3
n2.external.rare_bucket_fr3.std_384,68.34038453626627,pp,artifact:c7547751-16b4-479a-94a4-ba611e5b9def,be6f5e98d5563af9e4f1f15699f130d239793b3cad81caa497a4fc03c9185b2b,external.rare_bucket_fr3.std_384,FR@3
n2.external.rare_bucket_fr3.std_full,66.243118315452,pp,artifact:c7547751-16b4-479a-94a4-ba611e5b9def,be6f5e98d5563af9e4f1f15699f130d239793b3cad81caa497a4fc03c9185b2b,external.rare_bucket_fr3.std_full,FR@3
n2.external.rare_bucket_fr3.sym_96,43.87869683408226,pp,artifact:c7547751-16b4-479a-94a4-ba611e5b9def,be6f5e98d5563af9e4f1f15699f130d239793b3cad81caa497a4fc03c9185b2b,external.rare_bucket_fr3.sym_96,FR@3
n2.external.rare_bucket_fr3.sym_192,59.28140204275368,pp,artifact:c7547751-16b4-479a-94a4-ba611e5b9def,be6f5e98d5563af9e4f1f15699f130d239793b3cad81caa497a4fc03c9185b2b,external.rare_bucket_fr3.sym_192,FR@3
n2.external.rare_bucket_fr3.sym_384,64.9066010840034,pp,artifact:c7547751-16b4-479a-94a4-ba611e5b9def,be6f5e98d5563af9e4f1f15699f130d239793b3cad81caa497a4fc03c9185b2b,external.rare_bucket_fr3.sym_384,FR@3
n2.external.rare_bucket_fr3.sym_full,60.623359100127836,pp,artifact:c7547751-16b4-479a-94a4-ba611e5b9def,be6f5e98d5563af9e4f1f15699f130d239793b3cad81caa497a4fc03c9185b2b,external.rare_bucket_fr3.sym_full,FR@3
n2.external.rare_bucket_fr3.cache_sym96,35.44431340101878,pp,artifact:c7547751-16b4-479a-94a4-ba611e5b9def,be6f5e98d5563af9e4f1f15699f130d239793b3cad81caa497a4fc03c9185b2b,external.rare_bucket_fr3.cache_sym96,FR@3
n2.external.rare_bucket_fr3.bm25,66.70342358568337,pp,artifact:c7547751-16b4-479a-94a4-ba611e5b9def,be6f5e98d5563af9e4f1f15699f130d239793b3cad81caa497a4fc03c9185b2b,external.rare_bucket_fr3.bm25,FR@3
n2.external.all_queries_fr3.raw_96,33.55238656512847,pp,artifact:c7547751-16b4-479a-94a4-ba611e5b9def,be6f5e98d5563af9e4f1f15699f130d239793b3cad81caa497a4fc03c9185b2b,external.all_queries_fr3.raw_96,FR@3
n2.external.all_queries_fr3.raw_192,38.37385391428311,pp,artifact:c7547751-16b4-479a-94a4-ba611e5b9def,be6f5e98d5563af9e4f1f15699f130d239793b3cad81caa497a4fc03c9185b2b,external.all_queries_fr3.raw_192,FR@3
n2.external.all_queries_fr3.raw_384,41.59256028934128,pp,artifact:c7547751-16b4-479a-94a4-ba611e5b9def,be6f5e98d5563af9e4f1f15699f130d239793b3cad81caa497a4fc03c9185b2b,external.all_queries_fr3.raw_384,FR@3
n2.external.all_queries_fr3.raw_full,42.71308146197972,pp,artifact:c7547751-16b4-479a-94a4-ba611e5b9def,be6f5e98d5563af9e4f1f15699f130d239793b3cad81caa497a4fc03c9185b2b,external.all_queries_fr3.raw_full,FR@3
n2.external.all_queries_fr3.std_96,38.75328338817513,pp,artifact:c7547751-16b4-479a-94a4-ba611e5b9def,be6f5e98d5563af9e4f1f15699f130d239793b3cad81caa497a4fc03c9185b2b,external.all_queries_fr3.std_96,FR@3
n2.external.all_queries_fr3.std_192,43.789483827028825,pp,artifact:c7547751-16b4-479a-94a4-ba611e5b9def,be6f5e98d5563af9e4f1f15699f130d239793b3cad81caa497a4fc03c9185b2b,external.all_queries_fr3.std_192,FR@3
n2.external.all_queries_fr3.std_384,44.63735775625025,pp,artifact:c7547751-16b4-479a-94a4-ba611e5b9def,be6f5e98d5563af9e4f1f15699f130d239793b3cad81caa497a4fc03c9185b2b,external.all_queries_fr3.std_384,FR@3
n2.external.all_queries_fr3.std_full,43.02859916052098,pp,artifact:c7547751-16b4-479a-94a4-ba611e5b9def,be6f5e98d5563af9e4f1f15699f130d239793b3cad81caa497a4fc03c9185b2b,external.all_queries_fr3.std_full,FR@3
n2.external.all_queries_fr3.sym_96,30.144615994135965,pp,artifact:c7547751-16b4-479a-94a4-ba611e5b9def,be6f5e98d5563af9e4f1f15699f130d239793b3cad81caa497a4fc03c9185b2b,external.all_queries_fr3.sym_96,FR@3
n2.external.all_queries_fr3.sym_192,39.000923491237224,pp,artifact:c7547751-16b4-479a-94a4-ba611e5b9def,be6f5e98d5563af9e4f1f15699f130d239793b3cad81caa497a4fc03c9185b2b,external.all_queries_fr3.sym_192,FR@3
n2.external.all_queries_fr3.sym_384,42.28114086420276,pp,artifact:c7547751-16b4-479a-94a4-ba611e5b9def,be6f5e98d5563af9e4f1f15699f130d239793b3cad81caa497a4fc03c9185b2b,external.all_queries_fr3.sym_384,FR@3
n2.external.all_queries_fr3.sym_full,39.30639808978571,pp,artifact:c7547751-16b4-479a-94a4-ba611e5b9def,be6f5e98d5563af9e4f1f15699f130d239793b3cad81caa497a4fc03c9185b2b,external.all_queries_fr3.sym_full,FR@3
n2.external.all_queries_fr3.cache_sym96,23.790671959238733,pp,artifact:c7547751-16b4-479a-94a4-ba611e5b9def,be6f5e98d5563af9e4f1f15699f130d239793b3cad81caa497a4fc03c9185b2b,external.all_queries_fr3.cache_sym96,FR@3
n2.external.all_queries_fr3.bm25,42.87879813926529,pp,artifact:c7547751-16b4-479a-94a4-ba611e5b9def,be6f5e98d5563af9e4f1f15699f130d239793b3cad81caa497a4fc03c9185b2b,external.all_queries_fr3.bm25,FR@3
n2.external.rare.sym_384-bm25,-1.796822501679946,pp,artifact:c7547751-16b4-479a-94a4-ba611e5b9def,be6f5e98d5563af9e4f1f15699f130d239793b3cad81caa497a4fc03c9185b2b,external.contrasts.sym_384-bm25.delta_pp,FR@3 contrast
n2.external.rare.sym_384-bm25.lo,-4.135162270970282,pp,artifact:c7547751-16b4-479a-94a4-ba611e5b9def,be6f5e98d5563af9e4f1f15699f130d239793b3cad81caa497a4fc03c9185b2b,external.contrasts.sym_384-bm25.ci95[0],95% lower
n2.external.rare.sym_384-bm25.hi,0.5701445225241014,pp,artifact:c7547751-16b4-479a-94a4-ba611e5b9def,be6f5e98d5563af9e4f1f15699f130d239793b3cad81caa497a4fc03c9185b2b,external.contrasts.sym_384-bm25.ci95[1],95% upper
